state_idx,cos_sim,mean_A,mean_g_norm_sq,v_unbiased_norm,v_intentional_norm
116,0.9986971788101611,0.001168339726844326,172333.46482714845,0.47884297370910645,2.8348279101919616e-06
117,0.8921307821014614,0.008261019594507668,198788.17775195313,0.3283061683177948,2.0564730220939964e-06
118,0.9036627225948337,0.013501815784445962,288274.05252539064,0.7653655409812927,2.5243430172849912e-06
119,0.39441069739195345,0.03704037565415352,184021.2988828125,0.8158004283905029,8.13085262052482e-06
120,0.9898616438693747,-0.008299797065487745,261996.32060742186,1.2349941730499268,5.505027274921304e-06
121,0.972250173143188,-0.02384766118706211,265904.17515429686,2.646144151687622,1.2277434507268481e-05
122,0.9180979106164345,0.006312101172480601,174600.4129375,0.3249475359916687,2.1423538782983087e-06
123,0.9728451820161662,-0.005460719320545535,152951.76446289063,0.35409218072891235,2.3605023216077825e-06
124,0.894475102951681,-0.010311017777128917,146515.285765625,0.29984375834465027,2.3318984858633485e-06
125,0.9559716276649555,0.00294585240061498,150099.86921875,0.18863366544246674,1.2059039136147476e-06
126,0.9146553171510521,0.011706444345044517,158308.51338183595,0.4762210547924042,3.0988694561528973e-06
127,0.9723650343548581,-0.005958299717766694,168940.35949609376,0.36183875799179077,2.2203021217137575e-06
128,0.9957213036329036,0.0006270649595203905,200308.05825390626,0.3772096037864685,1.8276327864441555e-06
129,0.9356399656334989,0.009704724432544623,264207.6231210937,0.45746365189552307,1.7152785858343123e-06
130,0.9960131112758249,-0.005179327939558554,380385.33245703124,2.0974314212799072,5.806829449284123e-06
131,0.78224544713511,-0.07469041177321746,242825.11771484374,1.6316758394241333,1.461437568650581e-05
132,0.9902375660872421,-0.007111272152669296,326911.66515429685,2.022526264190674,5.774496457888745e-06
133,0.9931030397333884,-0.0012050799313225809,235910.0452734375,1.6497048139572144,7.7669274105574e-06
134,0.9851047639000858,-0.008861080912930532,169961.29403320313,1.1464524269104004,6.99081920174649e-06
135,0.9132763475712466,-0.056285780877716615,130669.39717578125,2.5323877334594727,2.535603016440291e-05
136,0.7117809848618285,0.06497339989452797,127688.88862011718,1.2898787260055542,1.293193236051593e-05
137,0.8894974105999174,0.006937674320353884,153532.4518671875,0.20924457907676697,1.721539206300804e-06
138,0.9848753629923556,-0.0012261198245972654,214880.13523828125,0.16026711463928223,6.983254934311844e-07
139,0.8530023070195496,0.018476197448230883,270789.36065820314,0.5001254677772522,2.795920408971142e-06
140,0.9089113968131081,0.008857062872328306,318349.0994785156,0.6167202591896057,2.016068719967734e-06
141,0.9916766092123099,-0.002759179921847653,260240.899453125,0.9185683131217957,3.3630631151027046e-06
142,0.979582123107527,0.0041367055005459615,265497.49437890627,1.719949722290039,6.655603101535235e-06
143,0.9803483908722672,-0.04370954405926793,251544.1438984375,6.900675296783447,2.6228817660012282e-05
144,0.9450830818546786,0.02418288913386177,127490.15614648437,1.1670565605163574,1.0280742571922019e-05
145,0.997868453457283,0.001233267847013734,137855.32211132813,0.8339836001396179,5.997776497679297e-06
146,0.6497907545905053,-0.07390711492811981,140403.4822294922,0.9931005239486694,1.0333689715480432e-05
147,0.9576681068412246,0.012284508243728742,178025.93363378907,0.6460242867469788,4.103573246538872e-06
148,0.7536941278957365,0.04828927092135939,190533.71800195312,0.920188844203949,6.315208338492084e-06
149,0.94840536398897,-0.004979189022528853,183333.50132421876,0.24628818035125732,1.3921280697104521e-06
150,0.5045983939996533,-0.006310495715689583,204257.3621269531,0.08565832674503326,5.853518132425961e-07
151,0.9401820876078187,0.003590039414424555,231881.9437734375,0.15147654712200165,7.138513069548935e-07
152,0.8678137970830111,-0.01131265312178589,246744.2337109375,0.396386981010437,1.4914255643816432e-06
153,0.8860177738178134,-0.02168020289819566,262775.4374550781,0.7091518044471741,3.1632098398404196e-06
154,0.8854591825764937,-0.008027358996298991,277207.6995234375,0.3989983797073364,1.4980477089920896e-06
155,0.9653014927492648,-0.06769924292719434,288949.88971875,8.207406997680664,2.5875810024444945e-05
156,0.9821093051272921,-0.0298963393257131,192529.1998125,4.070688247680664,2.161501834052615e-05
157,0.9082288256121338,0.04434060893629334,145268.724921875,2.0217700004577637,1.374476505588973e-05
158,0.8793560949269227,0.01960209307709081,152589.51886132814,0.7678455710411072,5.323332061379915e-06
159,0.6169385018370417,-0.06508672231617713,159376.41509570312,1.0840721130371094,7.573600214527687e-06
160,0.9956871729090966,-0.003929332196227342,153848.14076757812,0.627214252948761,4.032434844702948e-06
161,0.9931894051123714,0.003929390305300144,173498.04530859375,0.4968070685863495,2.752865611910238e-06
162,0.9261199759108713,-0.0036670823782485483,199210.82834570314,0.1809697151184082,9.81466314442514e-07
163,0.7879015533008538,-0.012492159639381587,227230.27349609375,0.24478909373283386,1.3005758319195593e-06
164,0.9968616194074094,-0.0009766568671592322,247647.75292773437,1.4498827457427979,5.6551548368588556e-06
165,0.8935236182530641,0.010510707270578462,255637.8315966797,0.5400442481040955,2.811956392179127e-06
166,0.9615170225172369,-0.011090784984695396,193845.01858398438,1.6770826578140259,8.603636160842143e-06
167,0.9265186775374916,-0.019114308729753938,241431.33775,1.1744425296783447,5.517690624401439e-06
168,0.9907526349912578,0.0034424732621606106,183288.63923242188,0.7401204109191895,3.8815683183202054e-06
169,0.9894146086140345,-0.0036940551370524405,181260.959140625,0.45317086577415466,2.5723406906763557e-06
170,0.9246577016892417,-0.014728173246925083,177942.05566308595,0.5514450669288635,3.3758390145521844e-06
171,0.9006567512443765,0.015485034378038873,157601.53643945314,0.6745672225952148,4.11816154155531e-06
172,0.7500222846604964,0.025405765614488755,169778.69198046875,0.48395371437072754,4.0171239561459515e-06
173,0.7850142522681411,-0.02684553904073276,224947.716984375,0.7686244249343872,4.334770892455708e-06
174,0.8003143360846737,-0.05286316597060078,223555.35592578124,1.6929900646209717,1.0881109119509347e-05
175,0.6328284724582659,0.0632584155033823,153927.22591015624,1.5730286836624146,1.785889980965294e-05
176,0.9918477679482801,-0.004251486431797844,264392.8527949219,1.598440408706665,6.164015303511405e-06
177,0.8358986891651131,0.02021692728024597,202707.27553125,0.6469056010246277,4.308184543333482e-06
178,0.7337441199147618,-0.01508481716785794,191799.607203125,0.25876718759536743,1.9268829873908544e-06
179,0.991366092166447,-0.0027345558688010234,182575.45772167968,0.33692339062690735,1.8411669771012384e-06
180,0.9528674072349432,-0.005086968599264285,179934.78136914063,0.22441259026527405,1.4034932291906443e-06
181,0.9597235348803007,-0.005576932007894461,168514.82205273438,0.24482709169387817,1.5710788829892408e-06
182,0.9913535094751982,-0.003997432757505213,173488.38648632812,0.45302313566207886,2.8075132831872907e-06
183,0.859517012119181,0.030779283554933954,187962.31400390624,0.8141540884971619,5.169286851014476e-06
184,0.8091535566898775,0.012788674590325325,244379.08687695314,0.26271384954452515,1.50930168274499e-06
185,0.6882823587550941,-0.05916180320790237,308221.488375,1.3419986963272095,8.611437806393951e-06
186,0.9736620334223105,0.00856980419653221,188040.71855273438,1.5060200691223145,7.14745556251728e-06
187,0.911809434224536,-0.03552284523501322,209274.819296875,3.2276909351348877,1.637538844079245e-05
188,0.9895030884365886,0.008391019501959869,239420.9526738281,1.6589661836624146,8.310177690873388e-06
189,0.85791880655667,0.015262734465012234,180650.69685742186,0.5793276429176331,3.203052528988337e-06
190,0.9610708467275053,0.007101543371575587,181000.65409375,0.4467224180698395,2.5223291686415905e-06
191,0.9285431275016927,0.009612105228065744,173931.28741796876,0.47400540113449097,2.678545115486486e-06
192,0.9898866255752486,-0.0025639784165410614,165651.24240820314,0.32032421231269836,1.9690014596562833e-06
193,0.8159324783991403,0.013070180263254476,200803.71959375,0.29380884766578674,1.6384414038839168e-06
194,0.7951222058448573,0.006071453872461913,259553.6125078125,0.13659611344337463,6.581272486982925e-07
195,0.859118953988429,0.019004720223274676,314997.08429296874,0.6987016797065735,2.638271325849928e-06
196,0.8811942836938115,-0.031101105096238067,195342.2145917969,1.9132483005523682,1.238991262653144e-05
197,0.9761983405603921,0.018746414043126422,165766.25511328125,1.8376444578170776,1.3760530237050261e-05
198,0.8567154094110245,-0.046460951608896794,214525.58907421876,1.659819483757019,8.984048690763302e-06
199,0.9933034126784969,0.000199665294116512,144421.40930664062,0.4567609429359436,2.857024810509756e-06
200,0.9965584058810679,0.0001114881907191072,147347.1636953125,0.2261282205581665,1.6022197542042704e-06
201,0.8834231200602906,-0.018350483136531637,146881.70292773438,0.36175858974456787,3.6210083180776564e-06
202,0.9954288282798067,0.0005708288244882547,147560.58799414063,0.19116900861263275,1.2490858125602244e-06
203,0.9077712165357359,-0.01300150108223846,157976.04074023437,0.43630537390708923,2.6825487111636903e-06
204,0.9056180091603909,-0.013780788981484953,165648.78907617187,0.4051530659198761,2.784162234092946e-06
205,0.9721744699687644,-0.010461877468845415,177970.3804580078,0.6604103446006775,4.059010279888753e-06
206,0.9577226884669217,-0.03204963662774216,215103.53520507814,1.674799919128418,9.162714377453085e-06
207,0.6602103812519468,-0.1016040573449941,260386.70810351562,1.9999773502349854,9.778131243365351e-06
208,0.9933038896212277,0.009009665441385553,283112.66765234375,1.7828843593597412,7.189229563664412e-06
209,0.8043246571624207,0.05572213486727913,288276.4721523438,2.1036012172698975,1.1034406270482577e-05
210,0.9594751265912873,-0.013051513126548578,275991.31673242187,2.6698079109191895,1.0445206498843618e-05
211,0.6958563429037745,-0.05337185219720162,251924.5646875,2.225322723388672,1.1259337043156847e-05
212,0.9348606999590411,-0.022039090730164784,229920.16604101562,1.4056675434112549,7.78651792643359e-06
213,0.9946940240759248,0.0019978590456264382,165883.327265625,1.1677578687667847,7.549632300651865e-06
214,0.9241523450520458,0.037472841406642574,174871.34358203126,2.5861332416534424,1.4760195881535765e-05
215,0.967239493029552,-0.07941620555036201,126766.13208984376,6.367217063903809,5.3146930440561846e-05
216,0.8919393442494649,0.04421005981768,157945.62467382813,1.866278052330017,1.3887914064980578e-05
217,0.44874319602817225,0.08022749481800477,193586.18595703124,1.2924597263336182,9.905215847538784e-06
218,0.9143677441167478,-0.008516463960053379,251517.10984179686,0.33500051498413086,1.4981682170400745e-06
219,0.8668895662681902,-0.025736265263780166,290796.77074609377,0.7118826508522034,3.35782056026801e-06
220,0.8168602182837378,-0.04139425252839361,278005.5409941406,1.3582651615142822,6.330229098239215e-06
221,0.658887411508196,-0.04843055789209106,230601.05147460938,1.4625576734542847,8.0208574217977e-06
222,0.8231020719934609,-0.03454356157958611,298355.2857265625,1.2553974390029907,4.8864662858250085e-06
223,0.48619105896653675,0.09333356489996601,254105.9797421875,1.8519232273101807,1.0323126844014041e-05
224,0.8902404552324897,-0.02551833946623552,191665.62323046874,1.3225010633468628,8.311388228321448e-06
225,0.6029239873874292,0.03796781915581531,140863.94545117186,0.9578700065612793,8.307643838634249e-06
226,0.9802518791938288,0.0020591543366894442,147790.859203125,0.3273698389530182,2.346881728954031e-06
227,0.9969922085441216,-0.0007609818422533303,144626.04293017578,0.5058408975601196,3.7043344036646886e-06
228,0.969508911884256,0.00936197123838906,224493.7255390625,0.6913531422615051,3.5855950955010485e-06
229,0.9182341714356261,0.016406015458589628,345580.44719921873,0.8436955809593201,2.7322903406457044e-06
230,0.6730583920860626,0.026190701442266793,200623.7148984375,1.1409105062484741,7.470051059499383e-06
231,0.8427398092995233,0.060293696512331255,201459.21934570314,2.9007809162139893,1.8614086002344266e-05
232,0.9151138702792487,0.006200804673164386,222692.936921875,0.2766733765602112,1.3981866686663125e-06
233,0.6646610025866501,-0.014899375634626448,133940.3963359375,0.25022512674331665,2.2698604880133644e-06
234,0.9183009272408307,0.004376232208369062,143578.4320644531,0.19537074863910675,1.3342696547624655e-06
235,0.9512762726038871,-0.005143152083287264,148861.59220996095,0.2697455585002899,1.8178092204834684e-06
236,0.9905571326816377,0.0022477915264546462,170620.7459863281,0.2277468591928482,1.4586986480935593e-06
237,0.9944428370746909,-0.0011213079819859227,176443.33309375,0.20338064432144165,1.1980127965216525e-06
238,0.7950462059541766,0.01146916749756965,187857.70833007814,0.25456321239471436,1.445423549739644e-06
239,0.9509368450999353,0.005895789868632434,225149.78663476562,0.2930178642272949,1.4612517134082736e-06
240,0.9926882902690405,0.0024750648756364036,284467.42817285156,0.4652821719646454,1.6188514564419165e-06
241,0.9334690506377333,0.004744774724584113,294722.586234375,0.3146034777164459,1.1886000947924913e-06
242,0.9741975548447372,0.0020559532747314326,222277.5901953125,1.1047393083572388,4.564400569506688e-06
243,0.82418404233314,0.023005578810182142,196017.22300585939,0.8835123777389526,5.737869742006296e-06
244,0.7564481759227089,0.010975364657902276,144199.68922851564,0.20316635072231293,2.575868620624533e-06
245,0.9423788529191619,0.005057094231558122,144563.56802929688,0.29566851258277893,2.1015350739617134e-06
246,0.997195774795904,-0.000978638829449839,155907.40362304688,0.21885736286640167,1.5020589216874214e-06
247,0.9710209646251631,0.004407722852275542,169510.49797265625,0.2141648232936859,1.4939975017114193e-06
248,0.8711232214784858,0.008074464763895083,190225.68231640625,0.2253337949514389,1.7816128092817962e-06
249,0.7280655466112294,0.006377218291116812,240151.42732617186,0.10096260905265808,6.169927928567631e-07
250,0.6827961278300778,0.0056674431133190845,313444.3634414062,0.09986841678619385,4.6328960934260977e-07
251,0.8629918810218941,-0.02564076552635468,209727.98428710937,1.1709983348846436,6.975052201596554e-06
252,0.8354761790425524,0.020786960333662164,180061.90347070314,0.6196581721305847,5.740242158935871e-06
253,0.912442340898738,-0.031435004234718296,267837.308328125,1.3751955032348633,6.544504685734864e-06
254,0.985852487410495,0.002759481618688224,146211.20983398438,0.4082244336605072,2.5430088044231525e-06
255,0.7967391407460443,0.007401867415113255,139300.52123535157,0.1911974400281906,1.678936428106681e-06
256,0.9866067167765445,-0.001803471748673362,142650.36277441407,0.27571192383766174,1.7079071312764427e-06
257,0.8328044581614488,-0.018574486583290757,170357.81613476563,0.4889436662197113,3.3248011277464684e-06
258,0.8137994448026876,0.032416905950777675,206284.67841015625,0.8349699974060059,5.019149739382556e-06
259,0.9699453140555442,0.004618226158833566,225151.10821875,0.24543653428554535,1.1848893564092577e-06
260,0.7646624409559933,0.01611298874107453,254152.25454101563,0.2786256968975067,1.56204339418764e-06
261,0.8435468863883037,-0.004084058239758445,299522.2286484375,0.13551953434944153,4.6694745492459333e-07
262,0.7383503406125844,-0.011587312137686457,309723.11350976565,0.4995983839035034,1.785126642062096e-06
263,0.9891044327066312,0.005318319632541614,224664.8184140625,1.4508490562438965,8.073962817434222e-06
264,0.7985091175185164,-0.031033135422183476,255508.4375917969,1.1907033920288086,5.558236352953827e-06
265,0.5653372061824198,0.025693576991397085,146976.00044140624,0.5413292050361633,5.108511686557904e-06
266,0.8086796254087786,-0.04353626458334673,158255.50058398437,1.014000415802002,8.661178981128614e-06
267,0.8737921006548617,-0.013746925554390216,158625.0195048828,0.3882964253425598,3.151033752146759e-06
268,0.9484538545026561,0.007840124863593523,154065.6181796875,0.38159406185150146,2.631397364893928e-06
269,0.9982345742891906,-0.00019639627553715488,210753.501171875,0.38476333022117615,1.7522773987366236e-06
270,0.9919629756947042,-0.002624300253701012,252948.13200390624,0.36122047901153564,1.350224920315668e-06
271,0.8270342937011678,0.009347527567811868,299950.74440625,0.29006510972976685,1.2191752603030181e-06
272,0.9889632852830423,0.0072298057213162695,192572.7393378906,1.150400161743164,6.592772933800006e-06
273,0.9532541467478289,0.026274653612669403,258471.04494921875,2.7910385131835938,8.193207577278372e-06
274,0.839203374097421,0.021247815047528987,243667.4898808594,1.1515870094299316,4.12945246353047e-06
275,0.8268889763399273,0.008648267435639737,154935.61568164063,0.21768176555633545,1.9486117253109114e-06
276,0.9723401085061716,-0.004172101727135569,162809.76835742188,0.2509429454803467,1.677731688687345e-06
277,0.9958912499095965,0.001455858300438381,160256.43899023437,0.27215835452079773,1.700661869108444e-06
278,0.8113565580323557,0.014018532940629665,156891.64820703125,0.26348620653152466,2.1132073015905917e-06
279,0.834483328709454,-0.011482686115603477,181918.0516455078,0.23926223814487457,1.6803105609142222e-06
280,0.9954079826722941,0.0011731326983179758,174217.84243066405,0.2746095061302185,1.607962985872291e-06
281,0.892534694900976,0.0028308694901603808,185524.64777539062,0.08123347908258438,4.956646648679452e-07
282,0.9801497013392694,-0.0005925851032098612,189606.07969921874,0.06688456237316132,2.8746811153723684e-07
283,0.8023457199946601,0.018736028604310454,237937.78873046875,0.3654952049255371,2.109791921611759e-06
284,0.8657893151324804,0.014687869429095723,330376.8834921875,0.6025158166885376,1.7402310277248034e-06
