state_idx,cos_sim,mean_A,mean_safe_delta,mean_sigma_i,mean_alpha_i,v_unbiased_norm,v_intentional_norm
0,0.987240141084176,-0.00592007100739373,-0.32781331773665545,38058.65845166016,2.1113902012729413e-06,34.617679595947266,6.381690764101222e-05
1,0.9696307378561115,-0.016239752054993117,-0.8992471532383935,28771.679978515625,2.3753032871549635e-06,80.90227508544922,0.00019307003822177649
2,0.9907708469599978,-0.0060154004205427,-0.3330920130704145,29716.16428613281,2.343114289344695e-06,61.02155685424805,0.00013427813246380538
3,0.7969083337757948,0.0222568480088878,1.2324330534281946,47902.90999316406,1.861871854534406e-06,34.25511932373047,9.83217396424152e-05
4,0.5771970633386099,-0.04373661412955816,-2.4218365905530415,44733.9820703125,1.9096760227423106e-06,20.393096923828125,0.00012395487283356488
5,0.18679224809657186,-0.00881937766807517,-0.4883572258058235,40436.79911621094,2.0055853525240594e-06,10.0177640914917,1.7523560018162243e-05
6,0.8385939911842307,0.008994058753530215,0.49802987772120444,56904.72567578125,1.6953455678081754e-06,13.74450397491455,3.6866818845737725e-05
7,0.11948462332971099,0.042806218354603846,2.3703175926533504,76546.63637792968,1.495915468735498e-06,31.15716552734375,0.0001028641636366956
8,0.9819150076915707,0.01684323510187882,0.9326639449542959,87660.95634082031,1.385074420557509e-06,102.12098693847656,0.00014392659068107605
9,0.7385139902763136,-0.09009881556542396,-4.989060370687594,77346.09132910156,1.4616812674479187e-06,122.69644927978516,0.00027409030008129776
10,0.8765005068435663,-0.04512009096011979,-2.498444139562468,62280.7903828125,1.6538071229028445e-06,64.24015045166016,0.00016484576917719096
11,0.9959585657754908,0.001386228759529343,0.07675993214198612,70111.16413867187,1.5740521305610334e-06,100.97791290283203,0.00011799625644925982
12,0.7723686643389216,-0.08967374589263523,-4.965522899678871,67826.6373388672,1.6052703521205348e-06,88.02420806884766,0.0002713494177442044
13,0.08852328246655712,0.09626244537733344,5.330360320539399,44156.805762207034,1.9447138692567298e-06,36.60390853881836,0.00017002219101414084
14,0.7688792782062484,-0.009394844324708879,-0.5202226601430658,32496.810600585937,2.253947984233324e-06,15.25438404083252,2.812374623317737e-05
15,0.9869682031653031,0.018393266768982754,1.0184941694153902,43636.184047851566,1.9209193896071393e-06,89.9224624633789,0.0001540660741738975
16,0.762122105984846,-0.01260598649044082,-0.6980339002038637,25940.77603857422,2.5029981561847676e-06,16.104747772216797,4.2515875975368544e-05
17,0.6119891951935802,0.016292120903902578,0.9021469843528548,22953.21390527344,2.6671935928730044e-06,11.971392631530762,3.467524584266357e-05
18,0.8885104714522697,-0.006421587720101245,-0.3555839065163683,22721.044575683594,2.6824033946090736e-06,6.164303779602051,1.706826515146531e-05
19,0.6093741080334163,-0.03584680278771363,-1.9849524334109823,29518.240513183595,2.3886879700386165e-06,25.850433349609375,6.722076795995235e-05
20,0.9469745161886103,0.007041973939562743,0.38993668110737895,29478.90382446289,2.386940529673322e-06,15.569623947143555,3.272560570621863e-05
21,0.9210407048353212,-0.003803312137777731,-0.2106015905410388,41475.42983105469,2.0365284753473474e-06,8.783885955810547,1.6545225662412122e-05
22,0.8682286562266767,0.015099031760097718,0.8360818121449898,44764.7094375,1.978200038106003e-06,17.916484832763672,4.5277061872184277e-05
23,0.9501399191727681,0.009201057669498695,0.5094920715575234,40351.88474121094,2.1023174853408583e-06,24.442354202270508,4.888295734417625e-05
24,0.7536217510936513,-0.037024332594826286,-2.050156035246384,60562.347716796874,1.7055939588271572e-06,57.178428649902344,9.539831808069721e-05
25,0.42933698362026435,0.027785579152499778,1.538576627854561,43399.796013671876,1.984264732943732e-06,14.648261070251465,6.209525599842891e-05
26,0.9611021057501093,0.0020247712270588993,0.11211807641680746,21626.548838867187,2.7289180527091907e-06,4.6375203132629395,1.3829595445713494e-05
27,0.9848560547375094,0.0012535903548386495,0.0694153182941709,20357.39765527344,2.830397710234676e-06,6.454751491546631,1.637010063859634e-05
28,0.5094045752232029,0.0160239036706339,0.8872949359564523,21340.30887792969,2.766737262059547e-06,4.857943534851074,3.0425586373894475e-05
29,0.8831720389899097,0.002887897830058979,0.1599121645287319,20383.31356225586,2.817319887423463e-06,2.2609457969665527,7.456632374669425e-06
