state_idx,cos_sim,mean_A,mean_safe_delta,mean_sigma_i,mean_alpha_i,v_unbiased_norm,v_intentional_norm
0,0.9984562473032278,0.00010417601105599772,0.0069035811265238485,52646.34609082031,1.0261161031779342e-06,12.990507125854492,1.1646005987131502e-05
1,0.9431517459266792,0.004345519235028748,0.2879707551843688,52743.37703027344,1.0202036098380284e-06,29.541547775268555,3.0119412258500233e-05
2,0.312813463803779,-0.016700250153596826,-1.106699427247463,49727.791370117186,1.0440579099198903e-06,25.698184967041016,3.514104173518717e-05
3,0.9634991203997652,-0.00540082845419622,-0.35790444466087457,47245.72637695313,1.0596903429026295e-06,37.23902893066406,3.958275920012966e-05
4,0.8226682286045706,-0.013939294323761715,-0.923735207703963,45697.60255908203,1.1016095013381394e-06,38.0279426574707,3.8403468352044e-05
5,0.954985645745847,0.01399466911642872,0.9274048085042434,53183.697389648434,1.0278630086996386e-06,59.361717224121094,6.519431917695329e-05
6,0.860888895466017,0.016902893066166803,1.1201282557508883,53209.62750878906,1.0313195311459082e-06,27.999874114990234,4.378100129542872e-05
7,0.7549336939322235,0.013004512639333695,0.8617886892241127,72008.92081640624,8.708578684749411e-07,18.231813430786133,2.503384712326806e-05
8,-0.2116153779681076,-0.052380380521565774,-3.4711657962641858,126845.86738671875,6.707354520593421e-07,39.73564529418945,6.244460382731631e-05
9,0.9913962851932502,0.0033815739507565114,0.22409161060926702,52150.16459716797,1.0372961285082167e-06,36.912567138671875,2.9949447707622312e-05
10,0.8922374389249181,0.02228714491533659,1.4769341947534802,48207.60389013672,1.07610729414372e-06,62.440303802490234,6.1004440794931725e-05
11,0.5773709121479783,-0.022934150378003643,-1.5198102336375683,50720.16620214844,1.0598656502042481e-06,12.765800476074219,2.503949508536607e-05
12,0.4663829466083009,-0.04435015771039562,-2.9390155048580735,49901.152862792966,1.0582782298071765e-06,44.446990966796875,4.9049616791307926e-05
13,0.8731517250340813,0.007570448927588991,0.501681796087614,49753.65073095703,1.0595516201372859e-06,17.55483055114746,1.9140234144288115e-05
14,0.9993702733182883,-0.00010877098341670078,-0.007208082749735329,27444.76141015625,1.4118987904426385e-06,36.325191497802734,4.3652344174915925e-05
15,0.35296001409323385,-0.031211408643914203,-2.0683311778037616,23051.037640136718,1.5411306817042958e-06,22.252229690551758,5.60992157261353e-05
16,0.9863036347322647,0.005109140166299332,0.33857471856807386,39804.25419042969,1.1809380468070398e-06,25.952316284179688,3.0721192160854116e-05
17,0.8913432663208355,-0.007466723624475655,-0.49480808267070003,49455.28417236328,1.066712595478322e-06,13.88768482208252,1.2986241017642897e-05
18,0.7377117020768511,0.010694954754277551,0.7087379046503259,54101.78209570312,1.0194681573994935e-06,11.32548999786377,1.1206745512026828e-05
19,0.9053480898133164,-0.04117420376738118,-2.7285500101875404,53422.24174414062,1.0332591404090137e-06,67.32308197021484,8.053611236391589e-05
20,0.9607302223654715,0.00769317589743817,0.5098147202049603,63840.118296875,9.388530467819236e-07,29.82944107055664,2.3962968043633737e-05
21,0.958065289051289,0.02595325883301479,1.7198818234178672,39999.17532910156,1.1863721957577053e-06,112.41263580322266,0.00012848347250837833
22,0.8197501891503216,0.022921293951318696,1.5189582583726573,31969.18912597656,1.2974641237387263e-06,12.695834159851074,3.6871886550216004e-05
23,0.9051242350741879,-0.016662057922992843,-1.1041684879294298,21814.58104345703,1.5899755091593093e-06,39.33028030395508,5.144955139257945e-05
24,-0.25592713239703196,-0.02751858346034082,-1.8236134353748876,19259.328329589844,1.6842144573417638e-06,8.962591171264648,2.5046416340046562e-05
25,0.6370795565032114,0.014878369861500434,0.9859662731190945,25492.74526953125,1.4703836659271223e-06,10.146865844726562,1.7714997738949023e-05
26,0.7318487944646509,0.020928518433954574,1.386900145265612,28545.808053222656,1.3910268708656746e-06,11.850902557373047,2.157945345970802e-05
27,0.5215601243510586,-0.006658890895710755,-0.4412742726970023,32864.69799707031,1.3009005548479562e-06,3.0971717834472656,5.531805527425604e-06
28,0.9905913102278849,-0.002828740513985837,-0.18745620442012198,49830.694978515625,1.0625337982496782e-06,16.13728904724121,1.4640278095612302e-05
29,0.8752191097465492,-0.029197830836256097,-1.9348945294926292,61209.40163671875,9.482388187625154e-07,65.05978393554688,5.218922160565853e-05
30,0.9752774432103133,-0.02163821846903469,-1.4339308552919232,44607.46283935547,1.1277805502309156e-06,110.32292938232422,0.00011826326954178512
31,0.6822787128700795,-0.028709192904170153,-1.9025132588770852,31584.33276660156,1.3282635821340956e-06,15.558791160583496,4.041351348860189e-05
32,0.9165074010725943,0.010859202915529297,0.7196223731051057,20285.45116015625,1.6240550273808818e-06,17.467002868652344,2.8061291232006624e-05
33,0.8929494536250282,0.007657097278628811,0.5074238466309139,20526.851718017577,1.6520334931415317e-06,11.223492622375488,1.86753040907206e-05
34,-0.18611607318908602,-0.016015554522543503,-1.0613257199223454,15327.493060058594,1.866510289301322e-06,5.925693988800049,1.7352023860439658e-05
35,0.6797694116161052,0.008827675722290089,0.5849962471179299,17979.47823071289,1.7178563550562121e-06,2.4651618003845215,1.0810838830366265e-05
