state_idx,cos_sim,mean_A,mean_safe_delta,mean_sigma_i,mean_alpha_i,v_unbiased_norm,v_intentional_norm
0,0.45524929191362895,-0.018845476838392685,-1.1909667354291613,20198.180709960936,2.446005129759605e-06,9.570186614990234,5.967423930997029e-05
1,0.9988242011646327,-0.0031144016487871812,-0.19681904556083477,29999.7770703125,2.0134986339435747e-06,47.342193603515625,8.516298839822412e-05
2,0.9926273038607933,-0.005280999800643317,-0.3337402999302749,43167.78543896484,1.680550205481733e-06,56.05953598022461,7.993810140760615e-05
3,0.9984898847330974,0.0018179010135121415,0.11488484233973752,65532.203206054684,1.3932771035686373e-06,54.893585205078125,6.390198541339487e-05
4,0.7612755677088584,-0.008260454729946347,-0.5220311954560043,64104.78424511719,1.3633218657971496e-06,29.840837478637695,3.18522252200637e-05
5,0.967655110041088,0.0041353915582882745,0.26134195627580403,67205.95036914063,1.334507471766224e-06,38.48483657836914,5.139428685652092e-05
6,0.9229911509540527,-0.009631850423419606,-0.6086984984934136,91395.65968359375,1.1677835423363622e-06,40.543025970458984,6.451639637816697e-05
7,0.42989832049517557,-0.02786921573507116,-1.761234760340485,54593.211163085936,1.4813259103796396e-06,47.865081787109375,0.00013685296289622784
8,0.7280534051114349,-0.01309470644368411,-0.8275386140862319,72419.14838476562,1.272211167750551e-06,59.349891662597656,8.207802602555603e-05
9,0.9736474670757652,-0.016118979211403008,-1.0186618367090607,64550.22428027344,1.380477560801919e-06,145.05575561523438,0.00020427479466889054
10,0.8680516898544757,-0.018204632294028463,-1.1504676522027724,80574.3723388672,1.2685792564718661e-06,37.67717361450195,6.0619138821493834e-05
11,0.6616144364318499,-0.019633197057456926,-1.2407478359964468,40901.33360107422,1.7499617189756382e-06,22.246173858642578,5.388498539105058e-05
12,0.7911324002260763,-0.02428733678284465,-1.534872821132612,40473.92148632812,1.7315499454211434e-06,45.819400787353516,8.256477303802967e-05
13,0.9465218395985125,0.004776259178691073,0.3018424978252994,50972.056109375,1.5603148719506017e-06,26.169334411621094,3.0904826417099684e-05
14,0.5896880385980838,0.0226132062255384,1.4290737574307417,33150.25409277344,1.9146868036739593e-06,19.16036033630371,5.224427513894625e-05
15,0.5878307222117178,-0.040841566807689335,-2.5810409525787463,33815.27446289062,1.9213708210378038e-06,21.312633514404297,0.0001024407974909991
16,0.8560799621259244,-0.005193173409982583,-0.32818998615118017,74062.81239648437,1.296237424679703e-06,19.429882049560547,2.4661869247211143e-05
17,0.6353399153161086,-0.04811228938040344,-3.0405246154699714,90922.50414355469,1.2194771553046993e-06,27.72771644592285,9.22473263926804e-05
18,0.8675651983526357,-0.011302498017488099,-0.714277451375459,63878.500708007814,1.435638953387551e-06,54.318973541259766,6.295883940765634e-05
19,-0.028478738980206416,0.03924875138964018,2.4803807148547197,93103.3131201172,1.183407355471301e-06,28.656721115112305,5.63641769986134e-05
20,0.0767261325420414,0.01489997792738174,0.9416253153111449,56030.2983828125,1.501587747535579e-06,7.445802211761475,2.2281390556599945e-05
21,0.8435052339922662,-0.004181497426661328,-0.26425568225956453,47065.824814453124,1.5972989852406583e-06,10.119087219238281,1.7291680705966428e-05
22,0.7895957871641079,0.014596262960343906,0.9224316156294724,30919.01453417969,2.012239030004974e-06,17.609560012817383,4.489815910346806e-05
23,0.9256754235037596,0.01078262764797546,0.6814235033361357,35417.6370859375,1.8680096877089122e-06,33.724090576171875,5.227289875620045e-05
24,0.7132698026516556,0.01508098683141637,0.9530644306686591,30585.048057617187,2.0050415877121854e-06,25.067184448242188,4.962995808455162e-05
25,0.871573454643753,0.009445249034133704,0.5969059580695157,29728.945322753905,2.026799427702926e-06,7.2554707527160645,3.5559129173634574e-05
26,0.3693141009722931,-0.03137295693741162,-1.982658673214847,60327.471731445316,1.4914431880215244e-06,22.281558990478516,6.436783587560058e-05
27,0.6240487842858887,-0.027899371834026944,-1.7631405179413482,92718.0621455078,1.1999836784109592e-06,43.21430969238281,5.196961865294725e-05
28,0.9946560662629425,0.0005042990865054744,0.03186989864388902,80692.29239697265,1.2905178614125547e-06,88.17996215820312,8.688530942890793e-05
29,0.6060597325339726,0.014738838040012619,0.9314418507454484,71193.37675878906,1.3481226179531431e-06,7.942569732666016,2.0706511349999346e-05
30,0.500069566854317,-0.01365467352764008,-0.8629265310726671,40569.15952685547,1.7728549694656528e-06,8.298852920532227,2.3738328309264034e-05
31,0.9866033701076016,0.002752397140328993,0.17394165533366035,23806.601013183594,2.2764481596550023e-06,14.559850692749023,3.018735151272267e-05
32,0.8487789162873739,0.015594047085193121,0.9854880037498202,19942.36786279297,2.4282232145307005e-06,16.107566833496094,5.519417391042225e-05
33,0.8156096117992063,-0.006208954413551544,-0.39238371264086563,20355.149564208983,2.411876251726534e-06,10.218623161315918,2.038947059190832e-05
34,-0.20607871820793602,-0.03240401668521203,-2.0478179616956047,25502.33232763672,2.2073502027013562e-06,8.036906242370605,4.134781556786038e-05
35,0.8296754201415968,0.003356435225654371,0.2121147019869178,28325.62457421875,2.0769121834399945e-06,3.9588534832000732,7.366716090473346e-06
36,-0.1901968629931154,-0.0426069529037484,-2.6926070399547988,80205.72568554687,1.2668037012051525e-06,37.97526550292969,4.881367567577399e-05
37,0.9679132189727709,-0.005340729554097651,-0.33751500672541285,91380.76530273438,1.2086238117420337e-06,25.351205825805664,2.242939081043005e-05
38,0.7503147464871295,-0.04323809865756614,-2.7324931943063278,67799.06618017578,1.3982773161556649e-06,53.62556076049805,7.586951687699184e-05
39,0.7434557401669957,0.04680194249565252,2.9577153788030435,67704.5854711914,1.4007696599366903e-06,63.22150421142578,0.00010594577179290354
40,0.9976345007509506,-0.000994060651443146,-0.06282107791806885,25369.096979492188,2.184111064949055e-06,10.50014877319336,1.9627170331659727e-05
41,0.9596518080999462,-0.005575107891533842,-0.3523268793983837,17340.304803222658,2.6027805117112896e-06,12.74755573272705,2.8042843041475862e-05
42,0.4946834611545801,-0.023929422111185424,-1.5122538939638503,15317.565544189452,2.798945027983243e-06,15.375652313232422,6.021060835337266e-05
43,0.7456506997514017,0.00993486416300001,0.6278478831077132,14563.879248046875,2.867852544363856e-06,6.101146221160889,2.9485589038813487e-05
44,0.8394573350589946,0.02617108284081941,1.6539188347879021,17397.647475097656,2.6221442421716013e-06,8.114972114562988,5.182681343285367e-05
45,0.4117374346514705,-0.022428630634004392,-1.4174092401795075,33363.19177734375,1.9402352113759e-06,9.231922149658203,3.5175362427253276e-05
46,0.6897960393996134,0.00864115045734064,0.5460898038708858,34080.939346435545,1.971225849877839e-06,3.0484492778778076,1.570079621160403e-05
47,0.9377404443258308,0.004211543784370376,0.2661545046061226,50084.995079101565,1.6252720157100007e-06,11.821676254272461,1.7306379959336482e-05
48,0.5470312488502109,0.02784580668522709,1.7597553921126947,60657.428881835935,1.4845577003150715e-06,18.528486251831055,5.384373798733577e-05
49,0.9819933844817984,-0.014692533020731645,-0.9285155391365695,89833.387390625,1.2413130500096005e-06,87.91735076904297,7.910690328571945e-05
50,0.6657669317050557,0.02646653354375138,1.6725902625351852,65005.902135253906,1.4129689569209007e-06,13.001359939575195,3.320152609376237e-05
51,0.6280437474482774,0.008366867832134446,0.5287561229283442,31759.68777392578,1.989408607749762e-06,4.098520278930664,1.235419313161401e-05
52,0.9709695925061984,0.004528660582425935,0.2861951520765311,17633.561877685548,2.6112553431737788e-06,10.286765098571777,2.760738971119281e-05
53,0.9100865736465468,0.009378810777956829,0.592707297895241,16935.466293945312,2.6402684064033595e-06,8.949789047241211,3.384266892680898e-05
54,0.9692096723462321,0.0022747668773862913,0.14375713095801937,22029.759557128906,2.3407017552145183e-06,3.3147928714752197,1.0188605301664211e-05
55,0.19464802029518236,-0.015478253322276706,-0.9781702520693386,26292.681044921876,2.1906442710610825e-06,5.859889984130859,2.7777196009992622e-05
56,0.8942233594816926,0.005625473250816677,0.35550978997359367,43657.377395996096,1.7610478233383514e-06,5.917670249938965,1.1657504728646018e-05
57,0.6148858887627718,-0.055105840473565496,-3.4824920321559714,64122.18357324219,1.4659629725310646e-06,23.033201217651367,5.5753345804987475e-05
58,0.9587481321756994,0.00991028486170556,0.6262945591736567,60373.844390625,1.5208499937432073e-06,37.15684127807617,3.995933730038814e-05
59,0.9353853786419666,-0.212825481239214,-13.449809245008465,38148.187693359374,1.829265358949066e-06,435.8703308105469,0.0007298577111214399
60,0.3852890760814077,0.0847133713697151,5.353582093600803,26229.245654296876,2.16277989544684e-06,25.4549560546875,0.00011078525130869821
61,0.35658908510098625,0.03573094805810054,2.2580681257081077,13174.684845214844,2.9907198953250462e-06,7.225062847137451,5.513414362212643e-05
62,0.12652119402581857,0.00893754586395249,0.564820933512009,13178.020193603516,2.9997490913176756e-06,3.2836718559265137,1.6580926967435516e-05
63,0.7340085550365953,-0.002436606256346272,-0.15398480089052985,11261.419411132812,3.2639992817638546e-06,1.546460747718811,7.332036602747394e-06
64,0.8039524739370081,0.00908935345792404,0.5744146305118814,12552.119508911133,3.0764366808446138e-06,1.7306352853775024,1.5931409507174976e-05
65,0.4469156892913043,0.009698091378066995,0.612884689916673,11468.55757397461,3.212390896442959e-06,1.541042447090149,1.6236015653703362e-05
66,0.8227217659112069,0.00525996602705003,0.33241104066636923,11401.122579345703,3.2218306106931983e-06,1.1906020641326904,1.0344519978389144e-05
67,-0.07582184012620455,0.006863196870982229,0.43372949605548305,12773.06323828125,3.0639834030414727e-06,2.0032005310058594,8.27831172500737e-06
68,-0.16048683829046329,0.0048765426026233195,0.30818005155463407,14228.13088671875,2.894306131915769e-06,0.7238134741783142,5.491312094818568e-06
69,0.31970488328234514,0.0025777866247013743,0.16290689523966403,17424.777939331056,2.639101085467387e-06,0.9369360208511353,2.9874156552978093e-06
70,0.4761323295337594,0.00899265335660235,0.5683035299557977,33201.52214794922,1.9574273631372625e-06,4.397388458251953,9.288897672377061e-06
71,0.7898751482443754,-0.04145380793554797,-2.6197324021819632,50078.35540380859,1.6346492569680421e-06,33.16581344604492,6.027383278706111e-05
72,0.6604856880869511,0.039975585490138514,2.5263140304875504,56543.33790576172,1.544014961600316e-06,35.46999740600586,5.984058225294575e-05
73,0.9056511784199147,0.02007289390933166,1.2685351044612547,47682.61957763672,1.6349360916232659e-06,44.235599517822266,7.069252023939043e-05
74,0.8027069233036426,0.013663126602808684,0.8634607351909404,28856.252242675782,2.0572530625682807e-06,14.195943832397461,3.356308297952637e-05
75,0.9991142906776224,6.981217992849409e-05,0.0044118800885551415,13472.421282470703,2.9384152412027426e-06,5.486452579498291,1.4159684724290855e-05
76,0.9800629654460303,-0.002395647951542668,-0.15139638251412216,12621.7618984375,3.055047827195337e-06,8.898019790649414,2.3311709810514003e-05
77,0.7152017045307916,-0.003029158019895405,-0.19143195308830316,16014.279764892579,2.7468461911067584e-06,2.7950799465179443,7.500492301915074e-06
78,0.2621941041537141,-0.007488883651930722,-0.4732706628456657,15140.4695390625,2.824686637068608e-06,1.4130724668502808,1.295978745474713e-05
79,-0.004259951748237547,0.012431923001369017,0.7856530709737112,12797.951780517578,3.0331960904716703e-06,3.767960786819458,1.7332509742118418e-05
80,0.8356126893236671,-0.0022300868795804823,-0.14093351489448946,14096.842553955079,2.896625874777373e-06,1.2001829147338867,5.681206403096439e-06
81,0.9567141160288095,0.00036200207879638266,0.022877236681237978,18052.820055664062,2.6264047834947054e-06,0.9116634726524353,1.9626072571554687e-06
82,0.14740488961937334,0.01800725643592548,1.137994203884471,27078.63492529297,2.1781228434140122e-06,2.411017417907715,2.3227328711072914e-05
83,0.9905349573161465,-0.003098952177882189,-0.1958426942545976,53621.68152636719,1.5766107096648026e-06,15.592411994934082,1.780244565452449e-05
84,0.5814481884023518,0.05316761246425846,3.360002954030919,32161.61553173828,1.986205798208283e-06,30.663022994995117,0.00010011667473008856
85,0.6100502701358366,-0.028012485568351436,-1.7702889013999292,64997.13300878906,1.444774470522356e-06,20.402572631835938,3.987273157690652e-05
86,0.8159649220468791,-0.015405240801132772,-0.9735561218619726,39546.88474169922,1.8200253348713273e-06,11.678363800048828,3.065626151510514e-05
87,0.9903189747642694,-0.0023239257766917492,-0.14686379757755744,15882.907877685548,2.72571108068754e-06,15.774239540100098,3.655733962659724e-05
88,0.6428599484944668,0.012051973307192402,0.7616416091900026,18843.541427246095,2.5296735687520678e-06,10.01460075378418,2.8192289391881786e-05
89,0.3985946083209633,-0.028482018845476773,-1.7999617252307438,23728.60680102539,2.2531703886932846e-06,8.458820343017578,4.278916458133608e-05
90,0.49317638067724884,0.0236535054071597,1.4948169450841893,38394.90502050781,1.8241646755956769e-06,13.973259925842285,3.9148824725998566e-05
91,0.49821784129052715,0.005666444027132809,0.35809899650498883,17922.53131640625,2.604870534843492e-06,3.498950481414795,8.2856113294838e-06
92,0.5965401600948674,0.030706674049094863,1.940551977630773,30600.995258789062,2.086635771649168e-06,10.520173072814941,4.752310269395821e-05
93,0.9499212508441884,0.004188826546493839,0.26471885642041737,41689.16941357422,1.7988137176490798e-06,6.705206871032715,1.3156036402506288e-05
94,0.8502484797303167,-0.015602370403520418,-0.9860140076997973,47400.07662451172,1.6954042404853865e-06,22.309444427490234,2.816960659401957e-05
95,0.9066665071837005,0.01080593030374612,0.6828961478390053,47200.2583022461,1.7153844935037403e-06,35.014156341552734,3.78844742954243e-05
96,0.9934279635605977,-0.02582851352732515,-1.6322696793725668,52375.59267089844,1.562377343018842e-06,181.92401123046875,0.00021553743863478303
97,0.9950656115429662,0.0014922853174443253,0.09430709491122215,17345.993224365233,2.601109539476046e-06,13.709117889404297,3.2782478228909895e-05
98,0.9984172730461476,9.034970108627593e-05,0.005709777973381333,18057.00721850586,2.596069012859577e-06,17.327754974365234,3.686730269691907e-05
99,0.7829945976580592,0.01300740689882714,0.8220215950776736,26936.415857910157,2.138497213320932e-06,16.159955978393555,4.351267489255406e-05
100,0.07379733575130643,-0.11161906138083248,-7.053925474232526,40590.121837402345,1.7835240964886168e-06,42.63368225097656,0.00015878606063779444
101,0.7693384201975219,0.010114090358674818,0.6391743376727345,68557.79588671876,1.4102686743415029e-06,16.547971725463867,2.0759285689564422e-05
102,0.8944273482143072,-0.011624770967003843,-0.7346439491772002,56909.34421044922,1.5348749435131412e-06,28.389774322509766,3.899601142620668e-05
103,0.8914522664435579,0.01433423868536272,0.9058726185792204,91758.49025048828,1.2146903253541453e-06,27.305017471313477,2.70723357971292e-05
104,0.2892186695991402,-0.048765522759089935,-3.0818066287169223,68835.23801367187,1.4110010140752087e-06,16.31283187866211,5.9721554862335324e-05
105,0.9980293647470098,0.0006895859796942699,0.043579367615738725,35210.30274267578,1.8785812957275453e-06,25.39394760131836,4.0095081203617156e-05
106,0.4551622264559489,-0.015958556672224067,-1.0085237059833911,24199.9829453125,2.223890693480961e-06,12.78703498840332,3.514072159305215e-05
