state_idx,cos_sim,mean_A,mean_safe_delta,mean_sigma_i,mean_alpha_i,v_unbiased_norm,v_intentional_norm
0,0.6638536799239447,-0.02806505665451495,-1.9302447198492196,40798.9622890625,1.7591729128136957e-06,17.165319442749023,6.508802471216768e-05
1,0.697665054776041,-0.024474952556399088,-1.68332629868215,37985.91703125,1.771904984392818e-06,43.60309600830078,0.00010135031334357336
2,0.4542751906387819,-0.017277774667578155,-1.1883223231431503,42704.148458984375,1.6400972563004068e-06,21.770429611206055,5.592571324086748e-05
3,0.9277894571417665,0.011888967563497492,0.8176935876667053,66063.51158007812,1.3343152827895963e-06,64.73834228515625,7.756280683679506e-05
4,0.8093862011602038,-0.012468670154324634,-0.857564088510572,45364.408712890625,1.6042307009674633e-06,46.74653625488281,6.213596498128027e-05
5,0.9982168897606595,-0.00033914076438350136,-0.02332525737593939,43737.557775390625,1.630688267158495e-06,63.32355499267578,8.76261547091417e-05
6,0.3715890765652761,-0.02401642628636188,-1.651790003475381,43563.50879101562,1.633106632883815e-06,60.97819137573242,0.00013533781748265028
7,0.3882812585551343,0.04948886000915367,3.4037205732366993,65612.90290136718,1.357962041142152e-06,40.23725509643555,0.00012143912317696959
8,0.7755021109494104,-0.03776652214653395,-2.5974873615189455,66590.14008105469,1.3385854208448618e-06,58.59123992919922,0.00012540373427327722
9,0.8254532107569568,-0.03578896834873396,-2.4614761350528442,51028.249310546875,1.5171714870920895e-06,49.03278732299805,0.00015203672228381038
10,0.9286059918366006,0.022617675889731247,1.555587433827301,59195.12938378906,1.4272527840988914e-06,88.88017272949219,0.000126551793073304
11,0.9081915004677721,0.02931943108577339,2.016517470068697,67097.96017480468,1.3465628112045892e-06,82.63706970214844,0.000128252460854128
12,0.826564318779287,0.022359669454248006,1.5378423935835104,72948.88980859375,1.3021323630470522e-06,36.366275787353516,7.085765537340194e-05
13,0.6987100127885583,-0.01325757474155436,-0.9118229817923723,68708.38562109375,1.3297634876831174e-06,22.446104049682617,3.138389365631156e-05
14,0.3879483185355833,-0.0349260195841633,-2.4021246676099675,58932.12265625,1.4364836543410148e-06,30.985395431518555,4.595225618686527e-05
15,0.7640497542885623,0.019448504436418896,1.3376197119246651,35505.835238769534,1.8495044105929495e-06,14.658080101013184,4.691708454629406e-05
16,0.7178661332392282,-0.004481842554650482,-0.3082499719421694,34349.651452148435,1.8811761093982359e-06,5.251930236816406,9.546227374812588e-06
17,0.7678398392857847,0.007909218719080648,0.5439763709930728,30864.13068383789,1.9769344152752756e-06,9.226764678955078,2.1625430235872045e-05
18,0.8069622270564927,0.014357686404919833,0.9874859229221965,35090.369173339845,1.8703739564927185e-06,18.755775451660156,3.891187225235626e-05
19,0.9287012291359802,-0.017601231064388677,-1.2105688487686215,52040.92641015625,1.5136337579873858e-06,38.02131271362305,6.80157754686661e-05
20,0.6584170752944005,0.013064531154293797,0.8985459245037489,46421.15124414062,1.6274526764654577e-06,9.168356895446777,1.828246058721561e-05
21,0.6460498119302702,0.019185346518290985,1.319520365530821,21734.634453613282,2.3770315489454967e-06,9.188472747802734,3.415184619370848e-05
22,0.649367962855697,0.05560637301715944,3.8244678864409427,26189.543662109376,2.1549128927768864e-06,9.836893081665039,8.438336953986436e-05
23,0.030230997861516697,-0.028461900258721442,-1.9575386348786865,58205.482716796876,1.4416288912155997e-06,5.547547817230225,2.914473952841945e-05
24,0.8702299148756284,-0.0114489055523406,-0.7874272182131032,36996.404572021485,1.8001143104922716e-06,14.08072280883789,2.312484139110893e-05
25,0.8850003541459155,0.01982363074846748,1.363419965671589,48887.29985595703,1.583437177807608e-06,33.00992965698242,5.064399738330394e-05
26,0.8141609722798284,0.015657286606857095,1.0768691890450826,38329.84626074219,1.766857838293217e-06,10.278693199157715,2.3107761080609635e-05
27,0.948014621589095,-0.0043402114007611925,-0.2985089338132842,22776.61138232422,2.307845031509428e-06,6.405741214752197,1.398314179823501e-05
28,0.8917391948391173,-0.0053056941614790815,-0.3649124342203053,19459.17969116211,2.4808847670264555e-06,5.4245524406433105,1.2169570254627615e-05
29,0.8979822086689103,-0.005774869870022917,-0.39718117129240965,20728.33933935547,2.4210557121860273e-06,5.96494722366333,1.353244351776084e-05
30,0.9090489849176977,-0.005519356410426267,-0.3796075917230452,21096.938838134767,2.3948314650642034e-06,6.465205669403076,1.3843748092767783e-05
31,0.852412836852725,-0.00558970319021952,-0.38444586808663406,26004.308073242188,2.1534812877689545e-06,6.315465927124023,1.1827884009107947e-05
32,0.5842047579470175,0.009861485207282876,0.6782483992658073,25450.642837402345,2.2095852226063845e-06,2.6211676597595215,1.3297079931362532e-05
33,0.9901139690624183,0.008804583805506794,0.605557352342468,26195.681810546874,2.154285893092454e-06,36.954742431640625,7.19470699550584e-05
34,0.07746773048345558,-0.018009604645718064,-1.238655766917071,34609.400090332034,1.8885949128725765e-06,5.407076358795166,1.4468567314906977e-05
35,0.8854881737351081,0.010428410757494868,0.7172401270686536,41619.00161816406,1.7267742699319714e-06,13.404064178466797,1.86895140359411e-05
36,0.9474706670393555,0.008459686808468663,0.5818361956165077,45369.37047998047,1.6440914825434685e-06,15.167438507080078,2.0853944079135545e-05
37,0.7118268326805118,-0.01642639878713608,-1.1297668098562772,54309.7675390625,1.4993143651720073e-06,11.646842002868652,2.0706433133454993e-05
38,0.8548722606165872,0.036836175700927405,2.5335004493822963,29011.14631640625,2.0422951838677153e-06,51.9090461730957,0.00011314887524349615
39,0.5160178154219791,-0.03323247394473458,-2.2856468151483704,30378.146201660154,2.005860411671171e-06,9.88947582244873,4.6177799958968535e-05
40,0.7014253285771017,0.008413496924930935,0.5786593704311288,44399.598947753904,1.6453855656430117e-06,4.593906402587891,1.0299638233846053e-05
41,0.8234243293927174,-0.01098611625920312,-0.7555977228916442,49572.836104980466,1.5481007679335698e-06,8.852025985717773,1.3342208148969803e-05
42,0.9981280996277262,-5.8355380251234654e-05,-0.004013537759476361,56093.11902880859,1.4747546560450593e-06,13.229310989379883,1.5907606211840175e-05
43,0.9962206527950438,-0.0018896034958964295,-0.12996222368130997,30264.5488059082,2.0013107440618887e-06,14.046038627624512,2.29795477935113e-05
44,0.9964599115738766,0.0007583376639450168,0.052156576404315785,22401.229271240234,2.322061778097223e-06,5.750875473022461,1.1371487744327169e-05
45,0.9269279102458535,0.0041475138030157765,0.28525567282206227,19769.674607421875,2.4759637232145614e-06,5.190149784088135,1.2041030458931345e-05
